hour,day,month,pm25,pm10,co,no2,so2,o3,nh3,aqi_change_rate
-1.6302400572401727,-1.6056875804893795,-1.0010484050934476,0.671648243520249,0.2391019881326394,0.7697730099624809,0.014440677879814342,0.2226779309521986,1.1532862591255266,-0.13249945563472462,0.002577902487703227
-1.4867470448669546,-1.6056875804893795,-1.0010484050934476,0.8441659297173484,0.30171659096296266,0.8874420126143056,0.014440677879814342,0.37624191343782,1.3172743587380995,-0.13249945563472462,0.4659513678298268
-1.3432540324937365,-1.6056875804893795,-1.0010484050934476,1.0632052391586102,0.37566145525782046,1.0541397663710568,0.3783457604511369,0.45302390468063025,1.6356845854858466,-0.13249945563472462,0.7001160334706348
-1.1997610201205184,-1.6056875804893795,-1.0010484050934476,1.3210125679700058,0.453780626408033,1.349946564704117,0.3783457604511369,0.45302390468063025,1.9978249721302792,-0.13249945563472462,0.8141009500788563
-1.0562680077473001,-1.6056875804893795,-1.0010484050934476,1.5681586914546153,0.5251413959829093,1.5885531534147606,0.014440677879814342,0.45302390468063025,2.2834375789555117,-0.13249945563472462,0.7806488549873131
-0.912774995374082,-1.6056875804893795,-1.0010484050934476,1.749399182009995,0.572251430493343,1.7617880739855032,-0.7133694872628312,0.37624191343782,2.364065061265025,-0.13249945563472462,0.5725024855288179
-0.7692819830008639,-1.6056875804893795,-1.0010484050934476,1.838565626561305,0.5992850367946886,1.7797652827239763,-1.0772745698341537,0.2994599221950093,2.228774879084653,-0.13249945563472462,0.2838232945536462
-0.6257889706276457,-1.6056875804893795,-1.0010484050934476,1.847288430919585,0.6133981694961267,1.6996849892525963,-1.0772745698341537,0.2226779309521986,1.9513616772400497,-0.13249945563472462,0.029835165154886864
-0.4822959582544276,-1.6056875804893795,-1.0010484050934476,1.8036744091281838,0.6080312035392422,1.537890110606338,-1.4411796524054765,0.2226779309521986,1.5618899406601887,-0.13249945563472462,-0.1349473773330876
-0.33880294588120946,-1.6056875804893795,-1.0010484050934476,1.7377687761989546,0.5929241882531956,1.3581180232216041,-1.4411796524054765,0.2226779309521986,1.1204886392030118,-0.13249945563472462,-0.2043295004859193
